Year,Country Code,Life Expectancy
1998,MAF,76.47317073
1999,MAF,76.67317073
2000,MAF,76.87317073
2001,MAF,76.97317073
2002,MAF,77.17317073
2003,MAF,77.37317073
2004,MAF,77.52195122
2005,MAF,77.67317073
2006,MAF,77.87317073
2007,MAF,78.02195122
2008,MAF,78.22195122
2009,MAF,78.37317073
2010,MAF,78.52195122
2011,MAF,78.72195122
2012,MAF,78.87317073
2013,MAF,79.02195122
2014,MAF,79.17317073
2015,MAF,79.32195122
2016,MAF,79.52195122
1964,MAR,50.168
1965,MAR,50.593
1966,MAR,51.009
1967,MAR,51.413
1968,MAR,51.808
1969,MAR,52.195
1970,MAR,52.572
1971,MAR,52.94
1972,MAR,53.305
1973,MAR,53.676
1974,MAR,54.066
1975,MAR,54.492
1976,MAR,54.976
1977,MAR,55.525
1978,MAR,56.142
1979,MAR,56.823
1980,MAR,57.56
1981,MAR,58.339
1982,MAR,59.139
1983,MAR,59.936
1984,MAR,60.717
1985,MAR,61.469
1986,MAR,62.188
1987,MAR,62.877
1988,MAR,63.535
1989,MAR,64.157
1990,MAR,64.732
1991,MAR,65.251
1992,MAR,65.715
1993,MAR,66.128
1994,MAR,66.501
1995,MAR,66.846
1996,MAR,67.175
1997,MAR,67.508
1998,MAR,67.86
1999,MAR,68.245
2000,MAR,68.684
2001,MAR,69.193
2002,MAR,69.769
2003,MAR,70.399
2004,MAR,71.067
2005,MAR,71.746
2006,MAR,72.403
2007,MAR,73.009
2008,MAR,73.546
2009,MAR,74.003
2010,MAR,74.382
2011,MAR,74.696
2012,MAR,74.97
2013,MAR,75.227
2014,MAR,75.477
2015,MAR,75.726
2016,MAR,75.974
1964,MCO,
1965,MCO,
1966,MCO,
1967,MCO,
1968,MCO,
1969,MCO,
1970,MCO,
1971,MCO,
1972,MCO,
1973,MCO,
1974,MCO,
1975,MCO,
1976,MCO,
1977,MCO,
1978,MCO,
1979,MCO,
1980,MCO,
1981,MCO,
1982,MCO,
1983,MCO,
1984,MCO,
1985,MCO,
1986,MCO,
1987,MCO,
1988,MCO,
1989,MCO,
1990,MCO,
1991,MCO,
1992,MCO,
1993,MCO,
1994,MCO,
1995,MCO,
1996,MCO,
1997,MCO,
1998,MCO,
1999,MCO,
2000,MCO,
2001,MCO,
2002,MCO,
2003,MCO,
2004,MCO,
2005,MCO,
2006,MCO,
2007,MCO,
2008,MCO,
2009,MCO,
2010,MCO,
2011,MCO,
2012,MCO,
2013,MCO,
2014,MCO,
2015,MCO,
2016,MCO,
1964,MDA,63.496
1965,MDA,63.856
1966,MDA,64.186
1967,MDA,64.476
1968,MDA,64.718
1969,MDA,64.908
1970,MDA,65.045
1971,MDA,65.134
1972,MDA,65.186
1973,MDA,65.213
1974,MDA,65.221
1975,MDA,65.209
1976,MDA,65.172
1977,MDA,65.111
1978,MDA,65.037
1979,MDA,64.971
1980,MDA,64.951
1981,MDA,65.022
1982,MDA,65.205
1983,MDA,65.499
1984,MDA,65.887
1985,MDA,66.33
1986,MDA,66.772
1987,MDA,67.156
1988,MDA,67.44
1989,MDA,67.605
1990,MDA,67.643
1991,MDA,67.563
1992,MDA,67.408
1993,MDA,67.221
1994,MDA,67.03
1995,MDA,66.867
1996,MDA,66.761
1997,MDA,66.722
1998,MDA,66.752
1999,MDA,66.852
2000,MDA,67.006
2001,MDA,67.185
2002,MDA,67.362
2003,MDA,67.521
2004,MDA,67.665
2005,MDA,67.82
2006,MDA,68.022
2007,MDA,68.302
2008,MDA,68.671
2009,MDA,69.119
2010,MDA,69.616
2011,MDA,70.119
2012,MDA,70.581
2013,MDA,70.968
2014,MDA,71.267
2015,MDA,71.478
2016,MDA,71.617
1964,MDG,41.876
1965,MDG,42.351
1966,MDG,42.828
1967,MDG,43.31
1968,MDG,43.796
1969,MDG,44.283
1970,MDG,44.771
1971,MDG,45.257
1972,MDG,45.735
1973,MDG,46.203
1974,MDG,46.656
1975,MDG,47.094
1976,MDG,47.517
1977,MDG,47.926
1978,MDG,48.317
1979,MDG,48.683
1980,MDG,49.005
1981,MDG,49.26
1982,MDG,49.442
1983,MDG,49.56
1984,MDG,49.634
1985,MDG,49.694
1986,MDG,49.781
1987,MDG,49.932
1988,MDG,50.176
1989,MDG,50.53
1990,MDG,51.003
1991,MDG,51.595
1992,MDG,52.278
1993,MDG,53.022
1994,MDG,53.808
1995,MDG,54.616
1996,MDG,55.43
1997,MDG,56.239
1998,MDG,57.028
1999,MDG,57.782
2000,MDG,58.485
2001,MDG,59.129
2002,MDG,59.717
2003,MDG,60.256
2004,MDG,60.752
2005,MDG,61.212
2006,MDG,61.65
2007,MDG,62.079
2008,MDG,62.509
2009,MDG,62.944
2010,MDG,63.388
2011,MDG,63.836
2012,MDG,64.28
2013,MDG,64.713
2014,MDG,65.133
2015,MDG,65.539
2016,MDG,65.931
1964,MDV,39.878
1965,MDV,40.56
1966,MDV,41.252
1967,MDV,41.954
1968,MDV,42.669
1969,MDV,43.397
1970,MDV,44.142
1971,MDV,44.908
1972,MDV,45.7
1973,MDV,46.52
1974,MDV,47.368
1975,MDV,48.25
1976,MDV,49.167
1977,MDV,50.116
1978,MDV,51.087
1979,MDV,52.069
1980,MDV,53.046
1981,MDV,53.998
1982,MDV,54.913
1983,MDV,55.787
1984,MDV,56.621
1985,MDV,57.424
1986,MDV,58.213
1987,MDV,59.008
1988,MDV,59.823
1989,MDV,60.664
1990,MDV,61.529
1991,MDV,62.413
1992,MDV,63.302
1993,MDV,64.185
1994,MDV,65.059
1995,MDV,65.923
1996,MDV,66.784
1997,MDV,67.644
1998,MDV,68.501
1999,MDV,69.348
2000,MDV,70.173
2001,MDV,70.964
2002,MDV,71.708
2003,MDV,72.399
2004,MDV,73.034
2005,MDV,73.612
2006,MDV,74.138
2007,MDV,74.621
2008,MDV,75.073
2009,MDV,75.499
2010,MDV,75.905
2011,MDV,76.293
2012,MDV,76.664
2013,MDV,77.018
2014,MDV,77.36
2015,MDV,77.691
2016,MDV,78.013
1964,MEA,48.82611077
1965,MEA,49.41987348
1966,MEA,50.48079767
1967,MEA,51.03924984
1968,MEA,51.58860996
1969,MEA,52.14787288
1970,MEA,52.73254362
1971,MEA,53.35716123
1972,MEA,53.99671085
1973,MEA,54.70712182
1974,MEA,55.4240294
1975,MEA,56.13674721
1976,MEA,56.80556991
1977,MEA,57.37213202
1978,MEA,57.85439344
1979,MEA,58.26238753
1980,MEA,58.63716315
1981,MEA,59.035902
1982,MEA,59.50274777
1983,MEA,60.09307571
1984,MEA,60.80083538
1985,MEA,61.61609258
1986,MEA,62.48808187
1987,MEA,63.38292809
1988,MEA,64.21949408
1989,MEA,65.0412533
1990,MEA,65.76998552
1991,MEA,66.39131519
1992,MEA,66.8867472
1993,MEA,67.38788291
1994,MEA,67.83172095
1995,MEA,68.25403334
1996,MEA,68.62672401
1997,MEA,68.95879043
1998,MEA,69.27532616
1999,MEA,69.58630971
2000,MEA,69.88725675
2001,MEA,70.1860594
2002,MEA,70.47001714
2003,MEA,70.75154443
2004,MEA,71.03757081
2005,MEA,71.31003055
2006,MEA,71.58493995
2007,MEA,71.84130341
2008,MEA,72.09133372
2009,MEA,72.32599404
2010,MEA,72.53918362
2011,MEA,72.73749241
2012,MEA,72.93166117
2013,MEA,73.13239732
2014,MEA,73.32643778
2015,MEA,73.51484469
2016,MEA,73.71077102
1964,MEX,59.069
1965,MEX,59.447
1966,MEX,59.807
1967,MEX,60.165
1968,MEX,60.536
1969,MEX,60.932
1970,MEX,61.362
1971,MEX,61.829
1972,MEX,62.327
1973,MEX,62.845
1974,MEX,63.378
1975,MEX,63.922
1976,MEX,64.467
1977,MEX,65.009
1978,MEX,65.54
1979,MEX,66.055
1980,MEX,66.553
1981,MEX,67.031
1982,MEX,67.493
1983,MEX,67.942
1984,MEX,68.38
1985,MEX,68.809
1986,MEX,69.232
1987,MEX,69.649
1988,MEX,70.062
1989,MEX,70.469
1990,MEX,70.866
1991,MEX,71.248
1992,MEX,71.61
1993,MEX,71.953
1994,MEX,72.279
1995,MEX,72.598
1996,MEX,72.925
1997,MEX,73.268
1998,MEX,73.625
1999,MEX,73.988
2000,MEX,74.34
2001,MEX,74.658
2002,MEX,74.922
2003,MEX,75.118
2004,MEX,75.243
2005,MEX,75.3
2006,MEX,75.296
2007,MEX,75.255
2008,MEX,75.194
2009,MEX,75.128
2010,MEX,75.065
2011,MEX,75.011
2012,MEX,74.966
2013,MEX,74.93
2014,MEX,74.908
2015,MEX,74.904
2016,MEX,74.917
1964,MHL,
1965,MHL,
1966,MHL,
1967,MHL,
1968,MHL,
1969,MHL,
1970,MHL,
1971,MHL,
1972,MHL,
1973,MHL,
1974,MHL,
1975,MHL,
1976,MHL,
1977,MHL,
1978,MHL,
1979,MHL,
1980,MHL,
1981,MHL,
1982,MHL,
1983,MHL,
1984,MHL,
1985,MHL,
1986,MHL,
1987,MHL,72.14146341
1988,MHL,
1989,MHL,
1990,MHL,
1991,MHL,
1992,MHL,
1993,MHL,
1994,MHL,
1995,MHL,
1996,MHL,
1997,MHL,
1998,MHL,
1999,MHL,67.50487805
2000,MHL,65.23902439
2001,MHL,
2002,MHL,
2003,MHL,
2004,MHL,
2005,MHL,
2006,MHL,
2007,MHL,
2008,MHL,
2009,MHL,
2010,MHL,
2011,MHL,
2012,MHL,
2013,MHL,
2014,MHL,
2015,MHL,
2016,MHL,
1964,MIC,50.38470824
1965,MIC,51.30679878
1966,MIC,52.26551356
1967,MIC,53.21112475
1968,MIC,54.10307521
1969,MIC,54.91012526
1970,MIC,55.65060176
1971,MIC,56.31266238
1972,MIC,56.91106742
1973,MIC,57.4972296
1974,MIC,58.06731747
1975,MIC,58.5889825
1976,MIC,59.10859743
1977,MIC,59.60055153
1978,MIC,60.06413758
1979,MIC,60.47846457
1980,MIC,60.87517587
1981,MIC,61.25158032
1982,MIC,61.6163757
1983,MIC,61.94063797
1984,MIC,62.23804529
1985,MIC,62.5684741
1986,MIC,62.92605587
1987,MIC,63.21583852
1988,MIC,63.48544565
1989,MIC,63.73415889
1990,MIC,63.96961049
1991,MIC,64.19979378
1992,MIC,64.36152861
1993,MIC,64.51566247
1994,MIC,64.73628831
1995,MIC,64.98171037
1996,MIC,65.28273323
1997,MIC,65.59196182
1998,MIC,65.87309855
1999,MIC,66.11209752
2000,MIC,66.37993594
2001,MIC,66.65742032
2002,MIC,66.93536183
2003,MIC,67.2217862
2004,MIC,67.53144779
2005,MIC,67.83163413
2006,MIC,68.17863328
2007,MIC,68.52381045
2008,MIC,68.85932901
2009,MIC,69.22063429
2010,MIC,69.55975014
2011,MIC,69.91361603
2012,MIC,70.24278658
2013,MIC,70.5652928
2014,MIC,70.85672912
2015,MIC,71.1357672
2016,MIC,71.39668716
1964,MKD,63.06
1965,MKD,63.642
1966,MKD,64.216
1967,MKD,64.775
1968,MKD,65.313
1969,MKD,65.824
1970,MKD,66.301
1971,MKD,66.736
1972,MKD,67.128
1973,MKD,67.474
1974,MKD,67.773
1975,MKD,68.02
1976,MKD,68.212
1977,MKD,68.355
1978,MKD,68.462
1979,MKD,68.549
1980,MKD,68.64
1981,MKD,68.764
1982,MKD,68.936
1983,MKD,69.162
1984,MKD,69.442
1985,MKD,69.76
1986,MKD,70.094
1987,MKD,70.414
1988,MKD,70.7
1989,MKD,70.945
1990,MKD,71.152
1991,MKD,71.331
1992,MKD,71.502
1993,MKD,71.68
1994,MKD,71.871
1995,MKD,72.08
1996,MKD,72.309
1997,MKD,72.55
1998,MKD,72.795
1999,MKD,73.038
2000,MKD,73.267
2001,MKD,73.47
2002,MKD,73.642
2003,MKD,73.781
2004,MKD,73.892
2005,MKD,73.986
2006,MKD,74.08
2007,MKD,74.19
2008,MKD,74.324
2009,MKD,74.484
2010,MKD,74.662
2011,MKD,74.846
2012,MKD,75.019
2013,MKD,75.171
2014,MKD,75.299
2015,MKD,75.406
2016,MKD,75.498
1964,MLI,29.097
1965,MLI,29.489
1966,MLI,29.959
1967,MLI,30.496
1968,MLI,31.086
1969,MLI,31.72
1970,MLI,32.388
1971,MLI,33.078
1972,MLI,33.782
1973,MLI,34.493
1974,MLI,35.205
1975,MLI,35.921
1976,MLI,36.645
1977,MLI,37.385
1978,MLI,38.142
1979,MLI,38.909
1980,MLI,39.677
1981,MLI,40.435
1982,MLI,41.173
1983,MLI,41.879
1984,MLI,42.545
1985,MLI,43.17
1986,MLI,43.759
1987,MLI,44.315
1988,MLI,44.838
1989,MLI,45.323
1990,MLI,45.746
1991,MLI,46.076
1992,MLI,46.305
1993,MLI,46.445
1994,MLI,46.52
1995,MLI,46.573
1996,MLI,46.658
1997,MLI,46.823
1998,MLI,47.103
1999,MLI,47.515
2000,MLI,48.069
2001,MLI,48.758
2002,MLI,49.54
2003,MLI,50.373
2004,MLI,51.224
2005,MLI,52.057
2006,MLI,52.839
2007,MLI,53.553
2008,MLI,54.193
2009,MLI,54.756
2010,MLI,55.251
2011,MLI,55.701
2012,MLI,56.135
2013,MLI,56.578
2014,MLI,57.036
2015,MLI,57.509
2016,MLI,57.987
1964,MLT,70.07573171
1965,MLT,70.24792683
1966,MLT,70.44104878
1967,MLT,70.64807317
1968,MLT,70.86304878
1969,MLT,71.08295122
1970,MLT,71.30529268
1971,MLT,71.52253659
1972,MLT,71.7312439
1973,MLT,71.92743902
1974,MLT,72.11119512
1975,MLT,72.28109756
1976,MLT,72.43678049
1977,MLT,72.58380488
1978,MLT,72.73212195
1979,MLT,72.89119512
1980,MLT,73.07785366
1981,MLT,73.31090244
1982,MLT,73.59814634
1983,MLT,73.94
1984,MLT,74.33097561
1985,MLT,74.75814634
1986,MLT,75.20419512
1987,MLT,75.64482927
1988,MLT,76.06265854
1989,MLT,76.44526829
1990,MLT,76.78607317
1991,MLT,77.08446341
1992,MLT,77.35080488
1993,MLT,77.5934878
1994,MLT,77.81753659
1995,MLT,77.2902439
1996,MLT,77.34146341
1997,MLT,77.73902439
1998,MLT,77.58780488
1999,MLT,77.5
2000,MLT,78.34878049
2001,MLT,78.84390244
2002,MLT,78.73902439
2003,MLT,78.54634146
2004,MLT,79.25365854
2005,MLT,79.3
2006,MLT,79.43902439
2007,MLT,79.79268293
2008,MLT,79.63658537
2009,MLT,80.24146341
2010,MLT,81.39756098
2011,MLT,80.74634146
2012,MLT,80.74634146
2013,MLT,81.74634146
2014,MLT,82.04634146
2015,MLT,81.89756098
2016,MLT,82.45365854
1964,MMR,44.907
1965,MMR,45.63
1966,MMR,46.357
1967,MMR,47.055
1968,MMR,47.698
1969,MMR,48.279
1970,MMR,48.796
1971,MMR,49.258
1972,MMR,49.686
1973,MMR,50.098
1974,MMR,50.503
1975,MMR,50.907
1976,MMR,51.312
1977,MMR,51.714
1978,MMR,52.113
1979,MMR,52.511
1980,MMR,52.91
1981,MMR,53.315
1982,MMR,53.726
1983,MMR,54.14
1984,MMR,54.556
1985,MMR,54.97
1986,MMR,55.375
1987,MMR,55.768
1988,MMR,56.144
1989,MMR,56.505
1990,MMR,56.849
1991,MMR,57.18
1992,MMR,57.504
1993,MMR,57.823
1994,MMR,58.141
1995,MMR,58.46
1996,MMR,58.78
1997,MMR,59.101
1998,MMR,59.422
1999,MMR,59.744
2000,MMR,60.063
2001,MMR,60.377
2002,MMR,60.685
2003,MMR,60.989
2004,MMR,61.294
2005,MMR,61.607
2006,MMR,61.938
2007,MMR,62.294
2008,MMR,62.678
2009,MMR,63.089
2010,MMR,63.525
2011,MMR,63.983
2012,MMR,64.453
2013,MMR,64.921
2014,MMR,65.378
2015,MMR,65.81
2016,MMR,66.205
1964,MNA,48.73991699
1965,MNA,49.3275278
1966,MNA,49.90657717
1967,MNA,50.47397097
1968,MNA,51.03116961
1969,MNA,51.58403201
1970,MNA,52.14921094
1971,MNA,52.74820937
1972,MNA,53.38991331
1973,MNA,54.0714291
1974,MNA,54.77918702
1975,MNA,55.47527555
1976,MNA,56.11207452
1977,MNA,56.65940725
1978,MNA,57.10985784
1979,MNA,57.47736277
1980,MNA,57.80939167
1981,MNA,58.17150879
1982,MNA,58.62408125
1983,MNA,59.20574356
1984,MNA,59.92376239
1985,MNA,60.76309872
1986,MNA,61.68501694
1987,MNA,62.62528734
1988,MNA,63.52872609
1989,MNA,64.3646558
1990,MNA,65.13628775
1991,MNA,65.78211113
1992,MNA,66.34893566
1993,MNA,66.8547286
1994,MNA,67.30725477
1995,MNA,67.71427246
1996,MNA,68.08394017
1997,MNA,68.42513758
1998,MNA,68.74578946
1999,MNA,69.05320848
2000,MNA,69.35469409
2001,MNA,69.65395818
2002,MNA,69.94988284
2003,MNA,70.24135954
2004,MNA,70.52965829
2005,MNA,70.8130182
2006,MNA,71.08730699
2007,MNA,71.34764391
2008,MNA,71.58861567
2009,MNA,71.80985946
2010,MNA,72.01470099
2011,MNA,72.2108648
2012,MNA,72.4050187
2013,MNA,72.60231836
2014,MNA,72.80116693
2015,MNA,73.00029604
2016,MNA,73.19817528
1964,MNE,66.438
1965,MNE,67.022
1966,MNE,67.593
1967,MNE,68.169
1968,MNE,68.756
1969,MNE,69.348
1970,MNE,69.929
1971,MNE,70.476
1972,MNE,70.968
1973,MNE,71.392
1974,MNE,71.748
1975,MNE,72.041
1976,MNE,72.286
1977,MNE,72.504
1978,MNE,72.714
1979,MNE,72.922
1980,MNE,73.13
1981,MNE,73.334
1982,MNE,73.524
1983,MNE,73.693
1984,MNE,73.843
1985,MNE,73.981
1986,MNE,74.116
1987,MNE,74.255
1988,MNE,74.395
1989,MNE,74.526
1990,MNE,74.627
1991,MNE,74.669
1992,MNE,74.634
1993,MNE,74.519
1994,MNE,74.334
1995,MNE,74.099
1996,MNE,73.845
1997,MNE,73.607
1998,MNE,73.416
1999,MNE,73.287
2000,MNE,73.228
2001,MNE,73.233
2002,MNE,73.285
2003,MNE,73.37
2004,MNE,73.486
2005,MNE,73.642
2006,MNE,73.85
2007,MNE,74.115
2008,MNE,74.43
2009,MNE,74.784
2010,MNE,75.151
2011,MNE,75.505
2012,MNE,75.823
2013,MNE,76.089
2014,MNE,76.297
2015,MNE,76.452
2016,MNE,76.568
1964,MNG,51.771
1965,MNG,52.461
1966,MNG,53.098
1967,MNG,53.702
1968,MNG,54.285
1969,MNG,54.845
1970,MNG,55.364
1971,MNG,55.819
1972,MNG,56.192
1973,MNG,56.477
1974,MNG,56.676
1975,MNG,56.796
1976,MNG,56.848
1977,MNG,56.86
1978,MNG,56.861
1979,MNG,56.875
1980,MNG,56.936
1981,MNG,57.074
1982,MNG,57.295
1983,MNG,57.595
1984,MNG,57.968
1985,MNG,58.392
1986,MNG,58.836
1987,MNG,59.266
1988,MNG,59.655
1989,MNG,59.992
1990,MNG,60.268
1991,MNG,60.486
1992,MNG,60.67
1993,MNG,60.841
1994,MNG,61.015
1995,MNG,61.211
1996,MNG,61.447
1997,MNG,61.73
1998,MNG,62.063
1999,MNG,62.446
2000,MNG,62.869
2001,MNG,63.319
2002,MNG,63.777
2003,MNG,64.23
2004,MNG,64.671
2005,MNG,65.103
2006,MNG,65.538
2007,MNG,65.985
2008,MNG,66.447
2009,MNG,66.916
2010,MNG,67.38
2011,MNG,67.818
2012,MNG,68.217
2013,MNG,68.566
2014,MNG,68.863
2015,MNG,69.111
2016,MNG,69.321
1964,MNP,
1965,MNP,
1966,MNP,
1967,MNP,
1968,MNP,
1969,MNP,
1970,MNP,
1971,MNP,
1972,MNP,
1973,MNP,
1974,MNP,
1975,MNP,
1976,MNP,
1977,MNP,
1978,MNP,
1979,MNP,
1980,MNP,
1981,MNP,
1982,MNP,
1983,MNP,
1984,MNP,
1985,MNP,
1986,MNP,
1987,MNP,
1988,MNP,
1989,MNP,
1990,MNP,
1991,MNP,
1992,MNP,
1993,MNP,
1994,MNP,
1995,MNP,
1996,MNP,
1997,MNP,
1998,MNP,
1999,MNP,
2000,MNP,
2001,MNP,
2002,MNP,
2003,MNP,
2004,MNP,
2005,MNP,
2006,MNP,
2007,MNP,
2008,MNP,
2009,MNP,
2010,MNP,
2011,MNP,
2012,MNP,
2013,MNP,
2014,MNP,
2015,MNP,
2016,MNP,
1964,MOZ,40.698
1965,MOZ,40.822
1966,MOZ,40.904
1967,MOZ,40.975
1968,MOZ,41.061
1969,MOZ,41.178
1970,MOZ,41.343
1971,MOZ,41.567
1972,MOZ,41.836
1973,MOZ,42.135
1974,MOZ,42.451
1975,MOZ,42.759
1976,MOZ,43.028
1977,MOZ,43.242
1978,MOZ,43.391
1979,MOZ,43.479
1980,MOZ,43.515
1981,MOZ,43.521
1982,MOZ,43.527
1983,MOZ,43.56
1984,MOZ,43.637
1985,MOZ,43.772
1986,MOZ,43.975
1987,MOZ,44.235
1988,MOZ,44.541
1989,MOZ,44.887
1990,MOZ,45.261
1991,MOZ,45.647
1992,MOZ,46.033
1993,MOZ,46.41
1994,MOZ,46.772
1995,MOZ,47.123
1996,MOZ,47.47
1997,MOZ,47.826
1998,MOZ,48.194
1999,MOZ,48.572
2000,MOZ,48.946
2001,MOZ,49.295
2002,MOZ,49.61
2003,MOZ,49.889
2004,MOZ,50.143
2005,MOZ,50.387
2006,MOZ,50.641
2007,MOZ,50.934
2008,MOZ,51.292
2009,MOZ,51.738
2010,MOZ,52.31
2011,MOZ,53.043
2012,MOZ,53.931
2013,MOZ,54.949
2014,MOZ,56.062
2015,MOZ,57.206
2016,MOZ,58.309
1964,MRT,47.214
1965,MRT,47.868
1966,MRT,48.476
1967,MRT,49.032
1968,MRT,49.536
1969,MRT,49.99
1970,MRT,50.404
1971,MRT,50.788
1972,MRT,51.16
1973,MRT,51.539
1974,MRT,51.935
1975,MRT,52.358
1976,MRT,52.817
1977,MRT,53.306
1978,MRT,53.82
1979,MRT,54.357
1980,MRT,54.913
1981,MRT,55.486
1982,MRT,56.066
1983,MRT,56.643
1984,MRT,57.204
1985,MRT,57.735
1986,MRT,58.226
1987,MRT,58.671
1988,MRT,59.065
1989,MRT,59.405
1990,MRT,59.688
1991,MRT,59.914
1992,MRT,60.092
1993,MRT,60.231
1994,MRT,60.341
1995,MRT,60.426
1996,MRT,60.493
1997,MRT,60.545
1998,MRT,60.593
1999,MRT,60.643
2000,MRT,60.706
2001,MRT,60.788
2002,MRT,60.892
2003,MRT,61.018
2004,MRT,61.17
2005,MRT,61.349
2006,MRT,61.552
2007,MRT,61.776
2008,MRT,62.015
2009,MRT,62.266
2010,MRT,62.527
2011,MRT,62.799
2012,MRT,63.079
2013,MRT,63.366
2014,MRT,63.654
2015,MRT,63.936
2016,MRT,64.208
1964,MUS,61.93495122
1965,MUS,62.35829268
1966,MUS,62.63870732
1967,MUS,62.81531707
1968,MUS,62.93168293
1969,MUS,63.02019512
1970,MUS,63.11804878
1971,MUS,63.25334146
1972,MUS,63.43995122
1973,MUS,63.68553659
1974,MUS,63.99997561
1975,MUS,64.39053659
1976,MUS,64.85563415
1977,MUS,65.37243902
1978,MUS,65.91331707
1979,MUS,66.45578049
1980,MUS,66.96539024
1981,MUS,67.40739024
1982,MUS,67.76536585
1983,MUS,68.03760976
1984,MUS,68.23036585
1985,MUS,68.37068293
1986,MUS,68.49936585
1987,MUS,68.6555122
1988,MUS,68.86302439
1989,MUS,69.12402439
1990,MUS,69.40487805
1991,MUS,69.95609756
1992,MUS,70.05853659
1993,MUS,70.10731707
1994,MUS,70.15853659
1995,MUS,70.32585366
1996,MUS,70.32292683
1997,MUS,70.40487805
1998,MUS,70.60731707
1999,MUS,70.96097561
2000,MUS,71.66341463
2001,MUS,71.76585366
2002,MUS,71.96585366
2003,MUS,72.11707317
2004,MUS,72.26585366
2005,MUS,72.43219512
2006,MUS,72.43219512
2007,MUS,72.57073171
2008,MUS,72.57073171
2009,MUS,72.88243902
2010,MUS,72.96731707
2011,MUS,73.26682927
2012,MUS,73.86341463
2013,MUS,74.01707317
2014,MUS,74.19439024
2015,MUS,74.35317073
2016,MUS,74.39487805
1964,MWI,37.655
1965,MWI,37.899
1966,MWI,38.174
1967,MWI,38.494
1968,MWI,38.866
1969,MWI,39.289
1970,MWI,39.756
1971,MWI,40.254
1972,MWI,40.762
1973,MWI,41.262
1974,MWI,41.744
1975,MWI,42.206
1976,MWI,42.649
1977,MWI,43.082
1978,MWI,43.504
1979,MWI,43.912
1980,MWI,44.296
1981,MWI,44.646
1982,MWI,44.954
1983,MWI,45.216
1984,MWI,45.432
1985,MWI,45.606
1986,MWI,45.746
1987,MWI,45.86
1988,MWI,45.957
1989,MWI,46.038
1990,MWI,46.096
1991,MWI,46.121
1992,MWI,46.108
1993,MWI,46.055
1994,MWI,45.969
1995,MWI,45.846
1996,MWI,45.677
1997,MWI,45.479
1998,MWI,45.285
1999,MWI,45.136
2000,MWI,45.09
2001,MWI,45.204
2002,MWI,45.517
2003,MWI,46.052
2004,MWI,46.823
2005,MWI,47.844
2006,MWI,49.118
2007,MWI,50.595
2008,MWI,52.206
2009,MWI,53.888
2010,MWI,55.564
2011,MWI,57.161
2012,MWI,58.629
2013,MWI,59.931
2014,MWI,61.042
2015,MWI,61.953
2016,MWI,62.681
1964,MYS,61.943
1965,MYS,62.39
1966,MYS,62.833
1967,MYS,63.277
1968,MYS,63.719
1969,MYS,64.161
1970,MYS,64.595
1971,MYS,65.013
1972,MYS,65.407
1973,MYS,65.775
1974,MYS,66.117
1975,MYS,66.442
1976,MYS,66.761
1977,MYS,67.085
1978,MYS,67.42
1979,MYS,67.766
1980,MYS,68.117
1981,MYS,68.461
1982,MYS,68.788
1983,MYS,69.09
1984,MYS,69.366
1985,MYS,69.621
1986,MYS,69.866
1987,MYS,70.11
1988,MYS,70.358
1989,MYS,70.612
1990,MYS,70.865
1991,MYS,71.106
1992,MYS,71.326
1993,MYS,71.519
1994,MYS,71.687
1995,MYS,71.834
1996,MYS,71.972
1997,MYS,72.11
1998,MYS,72.257
1999,MYS,72.418
2000,MYS,72.594
2001,MYS,72.782
2002,MYS,72.976
2003,MYS,73.17
2004,MYS,73.364
2005,MYS,73.555
2006,MYS,73.744
2007,MYS,73.931
2008,MYS,74.118
2009,MYS,74.305
2010,MYS,74.493
2011,MYS,74.683
2012,MYS,74.877
2013,MYS,75.072
2014,MYS,75.268
2015,MYS,75.461
2016,MYS,75.649
1964,NAC,70.31320505
1965,NAC,70.36672191
1966,NAC,70.37807047
1967,NAC,70.71438226
1968,NAC,70.17624157
1969,NAC,70.69476442
1970,NAC,70.9854796
1971,NAC,71.2911399
1972,NAC,71.32627262
1973,NAC,71.52944731
1974,NAC,72.07959682
1975,NAC,72.69361493
1976,NAC,72.95320432
1977,NAC,73.34941115
1978,NAC,73.47017107
1979,NAC,73.90794075
1980,NAC,73.75243079
1981,NAC,74.15164237
1982,NAC,74.49815471
1983,NAC,74.6202615
1984,NAC,74.72538912
1985,NAC,74.74024503
1986,NAC,74.80137957
1987,NAC,74.9581156
1988,NAC,74.97854162
1989,NAC,75.22629846
1990,NAC,75.43504527
1991,NAC,75.59061834
1992,NAC,75.82693748
1993,NAC,75.65853666
1994,NAC,75.838642
1995,NAC,75.86060025
1996,NAC,76.24010485
1997,NAC,76.62719351
1998,NAC,76.78286222
1999,NAC,76.80913164
2000,NAC,76.88199634
2001,NAC,77.08241004
2002,NAC,77.18781814
2003,NAC,77.30281077
2004,NAC,77.72448798
2005,NAC,77.75408225
2006,NAC,77.94939267
2007,NAC,78.23954847
2008,NAC,78.3009808
2009,NAC,78.64772827
2010,NAC,78.80945553
2011,NAC,78.92055891
2012,NAC,79.03147799
2013,NAC,79.04221001
2014,NAC,79.13808291
2015,NAC,79.01211433
2016,NAC,78.8773349
1964,NAM,49.325
1965,NAM,49.958
1966,NAM,50.554
1967,NAM,51.116
1968,NAM,51.65
1969,NAM,52.163
1970,NAM,52.669
1971,NAM,53.184
1972,NAM,53.714
