Country,Country Code,Pos.,Year,Discipline,Event,Gender
United States,USA,1,1996,Athletics,400 metres,Men
United States,USA,1,1996,Athletics,400 metres Hurdles,Men
United States,USA,3,1996,Athletics,400 metres Hurdles,Men
United States,USA,2,1996,Athletics,400 metres Hurdles,Women
United States,USA,3,1996,Athletics,400 metres Hurdles,Women
United States,USA,1,1996,Swimming,400 metres Individual Medley,Men
United States,USA,2,1996,Swimming,400 metres Individual Medley,Men
United States,USA,2,1996,Swimming,400 metres Individual Medley,Women
United States,USA,2,1996,Swimming,50 metres Freestyle,Men
United States,USA,1,1996,Swimming,50 metres Freestyle,Women
United States,USA,1,1996,Swimming,800 metres Freestyle,Women
United States,USA,1,1996,Artistic Gymnastics,Balance Beam,Women
United States,USA,1,1996,Wrestling,"Bantamweight, Freestyle",Men
United States,USA,2,1996,Wrestling,"Bantamweight, Greco-Roman",Men
United States,USA,3,1996,Baseball,Baseball,Men
United States,USA,1,1996,Basketball,Basketball,Men
United States,USA,1,1996,Basketball,Basketball,Women
United States,USA,1,1996,Beach Volleyball,Beach Volleyball,Men
United States,USA,2,1996,Beach Volleyball,Beach Volleyball,Men
United States,USA,2,1996,Rowing,Coxless Pairs,Women
United States,USA,3,1996,Cycling Mountain Bike,Cross-Country,Women
United States,USA,1,1996,Athletics,Decathlon,Men
United States,USA,1,1996,Shooting,Double Trap,Women
United States,USA,1,1996,Tennis,Doubles,Women
United States,USA,3,1996,Boxing,Featherweight,Men
United States,USA,1,1996,Wrestling,"Featherweight, Freestyle",Men
United States,USA,3,1996,Artistic Gymnastics,Floor Exercise,Women
United States,USA,2,1996,Wrestling,"Flyweight, Greco-Roman",Men
United States,USA,1,1996,Football,Football,Women
United States,USA,2,1996,Athletics,Hammer Throw,Men
United States,USA,3,1996,Boxing,Heavyweight,Men
United States,USA,1,1996,Wrestling,"Heavyweight, Freestyle",Men
United States,USA,1,1996,Athletics,High Jump,Men
United States,USA,1,1996,Archery,Individual,Men
United States,USA,3,1996,Equestrian Eventing,Individual,Open
United States,USA,2,1996,Canoe Slalom,"Kayak Singles, Slalom",Women
United States,USA,3,1996,Boxing,Light-Heavyweight,Men
United States,USA,1,1996,Boxing,Light-Middleweight,Men
United States,USA,3,1996,Boxing,Lightweight,Men
United States,USA,3,1996,Judo,Lightweight,Men
United States,USA,3,1996,Rowing,Lightweight Coxless Fours,Men
United States,USA,2,1996,Rowing,Lightweight Double Sculls,Women
United States,USA,2,1996,Wrestling,"Lightweight, Freestyle",Men
United States,USA,1,1996,Athletics,Long Jump,Men
United States,USA,3,1996,Athletics,Long Jump,Men
United States,USA,3,1996,Athletics,Long Jump,Women
United States,USA,3,1996,Boxing,Middleweight,Men
United States,USA,3,1996,Sailing,One Person Dinghy,Women
United States,USA,2,1996,Artistic Gymnastics,Parallel Bars,Men
United States,USA,3,1996,Diving,Platform,Women
United States,USA,2,1996,Rowing,Quadruple Sculls,Men
United States,USA,1,1996,Athletics,Shot Put,Men
United States,USA,2,1996,Athletics,Shot Put,Men
United States,USA,1,1996,Tennis,Singles,Men
United States,USA,1,1996,Tennis,Singles,Women
United States,USA,1,1996,Softball,Softball,Women
United States,USA,3,1996,Diving,Springboard,Men
United States,USA,2,1996,Cycling Track,Sprint,Men
United States,USA,3,1996,Wrestling,"Super-Heavyweight, Freestyle",Men
United States,USA,2,1996,Wrestling,"Super-Heavyweight, Greco-Roman",Men
United States,USA,1,1996,Archery,Team,Men
United States,USA,1,1996,Artistic Swimming,Team,Women
United States,USA,3,1996,Equestrian Dressage,Team,Open
United States,USA,2,1996,Equestrian Eventing,Team,Open
United States,USA,2,1996,Equestrian Jumping,Team,Open
United States,USA,1,1996,Artistic Gymnastics,Team All-Around,Women
United States,USA,3,1996,Sailing,Three Person Keelboat,Open
United States,USA,2,1996,Shooting,Trap,Men
United States,USA,3,1996,Shooting,Trap,Men
United States,USA,1,1996,Athletics,Triple Jump,Men
United States,USA,2,1996,Artistic Gymnastics,Uneven Bars,Women
Uzbekistan,UZB,3,1996,Boxing,Light-Middleweight,Men
Uzbekistan,UZB,2,1996,Judo,Middleweight,Men
Zambia,ZMB,2,1996,Athletics,400 metres Hurdles,Men
Algeria,DZA,3,2000,Athletics,800 metres,Men
Algeria,DZA,3,2000,Athletics,High Jump,Men
Algeria,DZA,3,2000,Boxing,Light-Welterweight,Men
,HRV,1,2012,Water Polo,Water Polo,Men
,DNK,2,2000,Athletics,800 metres,Men
Argentina,ARG,2,2000,Hockey,Hockey,Women
Argentina,ARG,3,2000,Sailing,One Person Dinghy,Women
Argentina,ARG,3,2000,Sailing,Two Person Dinghy,Men
Argentina,ARG,2,2000,Sailing,Windsurfer,Men
Armenia,ARM,3,2000,Weightlifting,Middleweight,Men
Australia,AUS,3,2000,Cycling Track,"1,000 metres Time Trial",Men
Australia,AUS,1,2000,Swimming,"1,500 metres Freestyle",Men
Australia,AUS,2,2000,Swimming,"1,500 metres Freestyle",Men
Australia,AUS,2,2000,Swimming,100 metres Backstroke,Men
Australia,AUS,2,2000,Swimming,100 metres Breaststroke,Women
Australia,AUS,2,2000,Swimming,100 metres Butterfly,Men
Australia,AUS,3,2000,Swimming,100 metres Butterfly,Men
Australia,AUS,3,2000,Swimming,200 metres Backstroke,Men
Australia,AUS,3,2000,Swimming,200 metres Butterfly,Men
Australia,AUS,2,2000,Swimming,200 metres Butterfly,Women
Australia,AUS,3,2000,Swimming,200 metres Butterfly,Women
Australia,AUS,2,2000,Swimming,200 metres Freestyle,Men
Australia,AUS,1,2000,Swimming,200 metres Freestyle,Women
Australia,AUS,1,2000,Swimming,4 x 100 metres Freestyle Relay,Men
Australia,AUS,2,2000,Swimming,4 x 100 metres Medley Relay,Men
Australia,AUS,2,2000,Swimming,4 x 100 metres Medley Relay,Women
Australia,AUS,1,2000,Swimming,4 x 200 metres Freestyle Relay,Men
Australia,AUS,2,2000,Swimming,4 x 200 metres Freestyle Relay,Women
Australia,AUS,1,2000,Swimming,400 metres Freestyle,Men
Australia,AUS,2,2000,Cycling Track,500 metres Time Trial,Women
Australia,AUS,3,2000,Shooting,"Air Pistol, 10 metres",Women
Australia,AUS,2,2000,Basketball,Basketball,Women
Australia,AUS,1,2000,Beach Volleyball,Beach Volleyball,Women
Australia,AUS,3,2000,Rowing,Coxless Fours,Men
Australia,AUS,3,2000,Rowing,Coxless Pairs,Men
Australia,AUS,2,2000,Rowing,Coxless Pairs,Women
Australia,AUS,2,2000,Shooting,Double Trap,Men
Australia,AUS,2,2000,Tennis,Doubles,Men
Australia,AUS,2,2000,Rowing,Eights,Men
Australia,AUS,1,2000,Taekwondo,Flyweight,Women
Australia,AUS,2,2000,Taekwondo,Heavyweight,Men
Australia,AUS,3,2000,Hockey,Hockey,Men
Australia,AUS,1,2000,Hockey,Hockey,Women
Australia,AUS,1,2000,Archery,Individual,Men
Australia,AUS,2,2000,Equestrian Eventing,Individual,Open
Australia,AUS,2,2000,Trampolining,Individual,Men
Australia,AUS,3,2000,Cycling Track,"Individual Pursuit, 4,000 metres",Men
Australia,AUS,2,2000,Canoe Sprint,"Kayak Doubles, 500 metres",Men
Australia,AUS,3,2000,Canoe Sprint,"Kayak Singles, 500 metres",Women
Australia,AUS,2,2000,Cycling Track,Keirin,Men
Australia,AUS,3,2000,Judo,Lightweight,Women
Australia,AUS,2,2000,Rowing,Lightweight Coxless Fours,Men
Australia,AUS,1,2000,Cycling Track,Madison,Men
Australia,AUS,2,2000,Sailing,Multihull,Open
Australia,AUS,2,2000,Triathlon,Olympic Distance,Women
Australia,AUS,3,2000,Sailing,One Person Dinghy,Open
Australia,AUS,3,2000,Softball,Softball,Women
Australia,AUS,3,2000,Diving,Synchronized Platform,Women
Australia,AUS,3,2000,Diving,Synchronized Springboard,Men
Australia,AUS,1,2000,Equestrian Eventing,Team,Open
Australia,AUS,3,2000,Cycling Track,Team Sprint,Men
Australia,AUS,1,2000,Shooting,Trap,Men
Australia,AUS,1,2000,Sailing,Two Person Dinghy,Men
Australia,AUS,1,2000,Sailing,Two Person Dinghy,Women
Australia,AUS,1,2000,Water Polo,Water Polo,Women
Australia,AUS,1,2000,Athletics,400 metres,Women
Australia,AUS,2,2000,Athletics,Long Jump,Men
Australia,AUS,2,2000,Athletics,Pole Vault,Women
Austria,AUT,1,2000,Sailing,Multihull,Open
Austria,AUT,1,2000,Sailing,Windsurfer,Men
Austria,AUT,2,2000,Athletics,800 metres,Women
Azerbaijan,AZE,1,2000,Wrestling,"Bantamweight, Freestyle",Men
Azerbaijan,AZE,3,2000,Boxing,Middleweight,Men
Azerbaijan,AZE,1,2000,Shooting,Skeet,Women
,DEU,1,2000,Athletics,800 metres,Men
,DEU,2,2000,Athletics,Discus Throw,Men
,DEU,1,2000,Athletics,Long Jump,Women
,GRC,1,2000,Athletics,200 metres,Men
Belgium,BEL,2,2000,Cycling Mountain Bike,Cross-Country,Men
Belgium,BEL,3,2000,Tennis,Doubles,Women
Belgium,BEL,3,2000,Judo,Extra-Lightweight,Women
Belgium,BEL,3,2000,Judo,Half-Middleweight,Women
Belgium,BEL,2,2000,Cycling Track,Madison,Men
Belarus,BLR,3,2000,Shooting,"Air Pistol, 10 metres",Men
Belarus,BLR,3,2000,Athletics,Discus Throw,Women
Belarus,BLR,3,2000,Weightlifting,Featherweight,Men
Belarus,BLR,2,2000,Shooting,"Free Pistol, 50 metres",Men
Belarus,BLR,2,2000,Rhythmic Gymnastics,Group,Women
Belarus,BLR,3,2000,Athletics,Hammer Throw,Men
Belarus,BLR,3,2000,Athletics,Heptathlon,Women
Belarus,BLR,3,2000,Modern Pentathlon,Individual,Men
Belarus,BLR,2,2000,Rhythmic Gymnastics,Individual,Women
Belarus,BLR,3,2000,Judo,Lightweight,Men
Belarus,BLR,3,2000,Weightlifting,Lightweight,Men
Belarus,BLR,1,2000,Rowing,Single Sculls,Women
Belarus,BLR,3,2000,Shooting,"Small-Bore Rifle, Prone, 50 metres",Men
Belarus,BLR,3,2000,Shooting,"Sporting Pistol, 25 metres",Women
Belarus,BLR,3,2000,Wrestling,"Super-Heavyweight, Greco-Roman",Men
Belarus,BLR,1,2000,Athletics,Discus Throw,Women
Belarus,BLR,1,2000,Athletics,Shot Put,Women
Brazil,BRA,3,2000,Swimming,4 x 100 metres Freestyle Relay,Men
Brazil,BRA,3,2000,Basketball,Basketball,Women
Brazil,BRA,2,2000,Beach Volleyball,Beach Volleyball,Men
Brazil,BRA,2,2000,Beach Volleyball,Beach Volleyball,Women
Brazil,BRA,3,2000,Beach Volleyball,Beach Volleyball,Women
Brazil,BRA,2,2000,Judo,Lightweight,Men
Brazil,BRA,2,2000,Judo,Middleweight,Men
Brazil,BRA,2,2000,Sailing,One Person Dinghy,Open
Brazil,BRA,3,2000,Equestrian Jumping,Team,Open
Brazil,BRA,3,2000,Sailing,Two Person Keelboat,Open
Brazil,BRA,3,2000,Volleyball,Volleyball,Women
Brazil,BRA,2,2000,Athletics,4 x 100 metres Relay,Men
Bulgaria,BGR,1,2000,Wrestling,"Featherweight, Greco-Roman",Men
Bulgaria,BGR,3,2000,Artistic Gymnastics,Floor Exercise,Men
Bulgaria,BGR,1,2000,Shooting,"Free Pistol, 50 metres",Men
Bulgaria,BGR,2,2000,Weightlifting,Heavyweight,Men
Bulgaria,BGR,2,2000,Canoe Sprint,"Kayak Singles, 1,000 metres",Men
Bulgaria,BGR,2,2000,Canoe Sprint,"Kayak Singles, 500 metres",Men
Bulgaria,BGR,1,2000,Weightlifting,Lightweight,Men
Bulgaria,BGR,2,2000,Weightlifting,Lightweight,Men
Bulgaria,BGR,2,2000,Wrestling,"Lightweight, Freestyle",Men
Bulgaria,BGR,3,2000,Artistic Gymnastics,Rings,Men
Bulgaria,BGR,2,2000,Rowing,Single Sculls,Women
Bulgaria,BGR,1,2000,Shooting,"Sporting Pistol, 25 metres",Women
,GRC,2,2000,Athletics,Discus Throw,Women
Canada,CAN,3,2000,Swimming,400 metres Individual Medley,Men
Canada,CAN,3,2000,Canoe Sprint,"Canadian Singles, 1,000 metres",Men
Canada,CAN,1,2000,Tennis,Doubles,Men
Canada,CAN,3,2000,Rowing,Eights,Women
Canada,CAN,2,2000,Judo,Half-Heavyweight,Men
Canada,CAN,3,2000,Taekwondo,Heavyweight,Women
Canada,CAN,3,2000,Trampolining,Individual,Men
Canada,CAN,3,2000,Trampolining,Individual,Women
Canada,CAN,2,2000,Canoe Sprint,"Kayak Singles, 500 metres",Women
Canada,CAN,1,2000,Triathlon,Olympic Distance,Men
Canada,CAN,3,2000,Diving,Platform,Women
Canada,CAN,2,2000,Diving,Synchronized Platform,Women
Canada,CAN,3,2000,Artistic Swimming,Team,Women
Canada,CAN,1,2000,Wrestling,"Welterweight, Freestyle",Men
,GRC,2,2000,Athletics,Javelin Throw,Women
China,CHN,3,2000,Cycling Track,500 metres Time Trial,Women
China,CHN,2,2000,Shooting,"Air Pistol, 10 metres",Men
China,CHN,1,2000,Shooting,"Air Pistol, 10 metres",Women
China,CHN,1,2000,Shooting,"Air Rifle, 10 metres",Men
China,CHN,3,2000,Shooting,"Air Rifle, 10 metres",Women
China,CHN,1,2000,Artistic Gymnastics,Balance Beam,Women
China,CHN,2,2000,Weightlifting,Bantamweight,Men
China,CHN,3,2000,Weightlifting,Bantamweight,Men
China,CHN,1,2000,Badminton,Doubles,Mixed
China,CHN,1,2000,Badminton,Doubles,Women
China,CHN,2,2000,Badminton,Doubles,Women
China,CHN,3,2000,Badminton,Doubles,Women
China,CHN,1,2000,Table Tennis,Doubles,Men
China,CHN,2,2000,Table Tennis,Doubles,Men
China,CHN,1,2000,Table Tennis,Doubles,Women
China,CHN,2,2000,Table Tennis,Doubles,Women
China,CHN,3,2000,Fencing,"Épée, Team",Women
China,CHN,1,2000,Weightlifting,Featherweight,Women
China,CHN,3,2000,Wrestling,"Featherweight, Greco-Roman",Men
China,CHN,2,2000,Fencing,"Foil, Team",Men
China,CHN,1,2000,Judo,Half-Heavyweight,Women
China,CHN,3,2000,Judo,Half-Lightweight,Women
China,CHN,2,2000,Judo,Half-Middleweight,Women
China,CHN,1,2000,Judo,Heavyweight,Women
China,CHN,1,2000,Taekwondo,Heavyweight,Women
China,CHN,2,2000,Artistic Gymnastics,Individual All-Around,Men
China,CHN,3,2000,Artistic Gymnastics,Individual All-Around,Women
China,CHN,1,2000,Weightlifting,Light-Heavyweight,Women
China,CHN,1,2000,Weightlifting,Middleweight,Men
China,CHN,1,2000,Weightlifting,Middleweight,Women
China,CHN,1,2000,Artistic Gymnastics,Parallel Bars,Men
China,CHN,1,2000,Diving,Platform,Men
China,CHN,2,2000,Diving,Platform,Men
China,CHN,2,2000,Diving,Platform,Women
China,CHN,1,2000,Shooting,"Running Target, 10 metres",Men
China,CHN,3,2000,Shooting,"Running Target, 10 metres",Men
China,CHN,1,2000,Badminton,Singles,Men
China,CHN,3,2000,Badminton,Singles,Men
China,CHN,1,2000,Badminton,Singles,Women
China,CHN,3,2000,Badminton,Singles,Women
China,CHN,1,2000,Table Tennis,Singles,Men
China,CHN,3,2000,Table Tennis,Singles,Men
China,CHN,1,2000,Table Tennis,Singles,Women
China,CHN,2,2000,Table Tennis,Singles,Women
China,CHN,2,2000,Shooting,"Sporting Pistol, 25 metres",Women
China,CHN,1,2000,Diving,Springboard,Men
China,CHN,1,2000,Diving,Springboard,Women
China,CHN,2,2000,Diving,Springboard,Women
China,CHN,1,2000,Weightlifting,Super-Heavyweight,Women
China,CHN,2,2000,Diving,Synchronized Platform,Men
China,CHN,1,2000,Diving,Synchronized Platform,Women
China,CHN,1,2000,Diving,Synchronized Springboard,Men
China,CHN,2,2000,Diving,Synchronized Springboard,Women
China,CHN,1,2000,Artistic Gymnastics,Team All-Around,Men
China,CHN,3,2000,Shooting,Trap,Women
China,CHN,2,2000,Artistic Gymnastics,Uneven Bars,Women
China,CHN,3,2000,Artistic Gymnastics,Uneven Bars,Women
China,CHN,1,2000,Athletics,20 kilometres Walk,Women
Cameroon,CMR,1,2000,Football,Football,Men
Colombia,COL,1,2000,Weightlifting,Heavyweight,Women
,GRD,1,2012,Athletics,400 metres,Men
,IDN,2,1988,Archery,Team,Women
,IDN,2,1992,Badminton,Doubles,Men
,IDN,1,1992,Badminton,Singles,Men
Cuba,CUB,3,2000,Athletics,4 x 100 metres Relay,Men
Cuba,CUB,1,2000,Boxing,Bantamweight,Men
Cuba,CUB,2,2000,Wrestling,"Bantamweight, Greco-Roman",Men
Cuba,CUB,2,2000,Baseball,Baseball,Men
Cuba,CUB,2,2000,Canoe Sprint,"Canadian Doubles, 1,000 metres",Men
Cuba,CUB,2,2000,Canoe Sprint,"Canadian Singles, 1,000 metres",Men
Cuba,CUB,3,2000,Fencing,"Épée, Team",Men
Cuba,CUB,3,2000,Judo,Extra-Lightweight,Men
Cuba,CUB,2,2000,Taekwondo,Flyweight,Women
Cuba,CUB,1,2000,Judo,Half-Lightweight,Women
Cuba,CUB,1,2000,Boxing,Heavyweight,Men
Cuba,CUB,2,2000,Judo,Heavyweight,Women
Cuba,CUB,3,2000,Athletics,Javelin Throw,Women
Cuba,CUB,3,2000,Boxing,Light-Flyweight,Men
Cuba,CUB,2,2000,Wrestling,"Light-Heavyweight, Freestyle",Men
Cuba,CUB,1,2000,Boxing,Lightweight,Men
Cuba,CUB,2,2000,Judo,Lightweight,Women
Cuba,CUB,2,2000,Wrestling,"Lightweight, Greco-Roman",Men
Cuba,CUB,3,2000,Boxing,Light-Welterweight,Men
Cuba,CUB,1,2000,Boxing,Middleweight,Men
Cuba,CUB,1,2000,Judo,Middleweight,Women
Cuba,CUB,3,2000,Wrestling,"Super-Heavyweight, Freestyle",Men
Cuba,CUB,1,2000,Volleyball,Volleyball,Women
Cuba,CUB,1,2000,Taekwondo,Welterweight,Men
Cuba,CUB,1,2000,Wrestling,"Welterweight, Greco-Roman",Men
Cuba,CUB,1,2000,Athletics,110 metres Hurdles,Men
Cuba,CUB,2,2000,Athletics,High Jump,Men
Cuba,CUB,1,2000,Athletics,Long Jump,Men
Cuba,CUB,2,2000,Athletics,Triple Jump,Men
Czech Republic,CZE,3,2000,Canoe Slalom,"Canadian Doubles, Slalom",Men
Czech Republic,CZE,3,2000,Shooting,"Free Pistol, 50 metres",Men
Czech Republic,CZE,1,2000,Canoe Slalom,"Kayak Singles, Slalom",Women
Czech Republic,CZE,2,2000,Boxing,Light-Heavyweight,Men
Czech Republic,CZE,3,2000,Triathlon,Olympic Distance,Men
Czech Republic,CZE,2,2000,Shooting,Skeet,Men
Czech Republic,CZE,2,2000,Athletics,Decathlon,Men
Czech Republic,CZE,1,2000,Athletics,Javelin Throw,Men
Denmark,DNK,1,2000,Handball,Handball,Women
Denmark,DNK,3,2000,Rowing,Lightweight Coxless Fours,Men
Denmark,DNK,2,2000,Badminton,Singles,Women
Denmark,DNK,2,2000,Shooting,"Small-Bore Rifle, Prone, 50 metres",Men
Denmark,DNK,1,2000,Sailing,Three Person Keelboat,Open
,IDN,2,1992,Badminton,Singles,Men
Disqualified,DQ,1,2000,Athletics,100 metres,Women
Disqualified,DQ,2,2000,Swimming,50 metres Freestyle,Men
Disqualified,DQ,3,2000,Cycling Road,Individual Time Trial,Men
Spain,ESP,3,2000,Swimming,100 metres Backstroke,Women
Spain,ESP,3,2000,Athletics,20 kilometres Walk,Women
Spain,ESP,3,2000,Cycling Mountain Bike,Cross-Country,Women
Spain,ESP,3,2000,Tennis,Doubles,Men
Spain,ESP,2,2000,Taekwondo,Flyweight,Men
Spain,ESP,2,2000,Football,Football,Men
Spain,ESP,3,2000,Handball,Handball,Men
Spain,ESP,1,2000,Artistic Gymnastics,Horse Vault,Men
Spain,ESP,2,2000,Boxing,Light-Flyweight,Men
Spain,ESP,1,2000,Judo,Lightweight,Women
Spain,ESP,1,2000,Cycling Track,Points Race,Men
Estonia,EST,3,2000,Judo,Half-Middleweight,Men
Estonia,EST,3,2000,Judo,Heavyweight,Men
Estonia,EST,1,2000,Athletics,Decathlon,Men
Ethiopia,ETH,3,2000,Athletics,"10,000 metres",Men
Ethiopia,ETH,3,2000,Athletics,"5,000 metres",Women
Ethiopia,ETH,3,2000,Athletics,Marathon,Men
Ethiopia,ETH,1,2000,Athletics,"10,000 metres",Men
Ethiopia,ETH,1,2000,Athletics,"10,000 metres",Women
Ethiopia,ETH,2,2000,Athletics,"10,000 metres",Women
Ethiopia,ETH,1,2000,Athletics,"5,000 metres",Men
Ethiopia,ETH,1,2000,Athletics,Marathon,Men
Finland,FIN,3,2000,Wrestling,"Middleweight, Greco-Roman",Men
Finland,FIN,1,2000,Sailing,Skiff,Open
Finland,FIN,2,2000,Shooting,"Small-Bore Rifle, Three Positions, 50 metres",Men
Finland,FIN,1,2000,Athletics,Shot Put,Men
France,FRA,2,2000,Swimming,200 metres Backstroke,Women
France,FRA,1,2000,Cycling Track,500 metres Time Trial,Women
France,FRA,1,2000,Shooting,"Air Pistol, 10 metres",Men
France,FRA,2,2000,Basketball,Basketball,Men
France,FRA,1,2000,Canoe Slalom,"Canadian Singles, Slalom",Men
France,FRA,1,2000,Rowing,Coxless Pairs,Men
France,FRA,1,2000,Cycling Mountain Bike,Cross-Country,Men
France,FRA,3,2000,Table Tennis,Doubles,Men
France,FRA,3,2000,Artistic Swimming,Duet,Women
France,FRA,2,2000,Fencing,"Épée, Individual",Men
France,FRA,3,2000,Fencing,"Épée, Individual",Women
France,FRA,2,2000,Fencing,"Épée, Team",Men
France,FRA,3,2000,Boxing,Flyweight,Men
France,FRA,1,2000,Fencing,"Foil, Team",Men
France,FRA,3,2000,Judo,Half-Heavyweight,Men
France,FRA,2,2000,Judo,Half-Heavyweight,Women
France,FRA,2,2000,Judo,Half-Lightweight,Men
France,FRA,1,2000,Judo,Half-Middleweight,Women
France,FRA,1,2000,Judo,Heavyweight,Men
France,FRA,3,2000,Taekwondo,Heavyweight,Men
France,FRA,2,2000,Artistic Gymnastics,Horizontal Bar,Men
France,FRA,2,2000,Cycling Track,Individual Pursuit,Women
France,FRA,3,2000,Cycling Road,Individual Time Trial,Women
France,FRA,2,2000,Canoe Slalom,"Kayak Singles, Slalom",Women
France,FRA,3,2000,Canoe Slalom,"Kayak Singles, Slalom",Women
France,FRA,1,2000,Cycling Track,Keirin,Men
France,FRA,1,2000,Boxing,Light-Flyweight,Men
France,FRA,1,2000,Rowing,Lightweight Coxless Fours,Men
France,FRA,3,2000,Rowing,Lightweight Double Sculls,Men
France,FRA,3,2000,Judo,Middleweight,Men
France,FRA,2,2000,Artistic Gymnastics,Pommelled Horse,Men
France,FRA,2,2000,Fencing,"Sabre, Individual",Men
France,FRA,2,2000,Fencing,"Sabre, Team",Men
France,FRA,3,2000,Tennis,Singles,Men
France,FRA,2,2000,Cycling Track,Sprint,Men
France,FRA,1,2000,Cycling Track,Sprint,Women
France,FRA,1,2000,Cycling Track,Team Sprint,Men
France,FRA,2,2000,Shooting,Trap,Women
United Kingdom,GBR,1,2000,Cycling Track,"1,000 metres Time Trial",Men
United Kingdom,GBR,3,2000,Athletics,400 metres,Women
United Kingdom,GBR,3,2000,Athletics,800 metres,Women
United Kingdom,GBR,1,2000,Rowing,Coxless Fours,Men
United Kingdom,GBR,1,2000,Shooting,Double Trap,Men
United Kingdom,GBR,3,2000,Badminton,Doubles,Mixed
United Kingdom,GBR,1,2000,Rowing,Eights,Men
United Kingdom,GBR,1,2000,Modern Pentathlon,Individual,Women
United Kingdom,GBR,3,2000,Modern Pentathlon,Individual,Women
United Kingdom,GBR,3,2000,Cycling Track,Individual Pursuit,Women
United Kingdom,GBR,3,2000,Canoe Sprint,"Kayak Singles, 1,000 metres",Men
United Kingdom,GBR,2,2000,Canoe Slalom,"Kayak Singles, Slalom",Men
United Kingdom,GBR,2,2000,Judo,Middleweight,Women
United Kingdom,GBR,1,2000,Sailing,One Person Dinghy,Men
United Kingdom,GBR,1,2000,Sailing,One Person Dinghy,Open
United Kingdom,GBR,1,2000,Sailing,One Person Dinghy,Women
United Kingdom,GBR,2,2000,Rowing,Quadruple Sculls,Women
United Kingdom,GBR,2,2000,Sailing,Skiff,Open
United Kingdom,GBR,1,2000,Boxing,Super-Heavyweight,Men
United Kingdom,GBR,2,2000,Equestrian Eventing,Team,Open
United Kingdom,GBR,3,2000,Cycling Track,"Team Pursuit, 4,000 metres",Men
United Kingdom,GBR,2,2000,Cycling Track,Team Sprint,Men
United Kingdom,GBR,2,2000,Shooting,Trap,Men
United Kingdom,GBR,2,2000,Sailing,Two Person Keelboat,Open
United Kingdom,GBR,2,2000,Athletics,200 metres,Men
United Kingdom,GBR,1,2000,Athletics,Heptathlon,Women
United Kingdom,GBR,2,2000,Athletics,Javelin Throw,Men
United Kingdom,GBR,1,2000,Athletics,Triple Jump,Men
Georgia,GEO,3,2000,Judo,Half-Lightweight,Men
Georgia,GEO,3,2000,Boxing,Heavyweight,Men
Georgia,GEO,3,2000,Wrestling,"Heavyweight, Freestyle",Men
Georgia,GEO,3,2000,Weightlifting,Light-Heavyweight,Men
Georgia,GEO,3,2000,Wrestling,"Light-Heavyweight, Greco-Roman",Men
Georgia,GEO,3,2000,Wrestling,"Lightweight, Greco-Roman",Men
Germany,DEU,2,2000,Cycling Track,"1,000 metres Time Trial",Men
Germany,DEU,3,2000,Swimming,100 metres Backstroke,Men
Germany,DEU,3,2000,Swimming,4 x 100 metres Medley Relay,Men
Germany,DEU,3,2000,Swimming,4 x 200 metres Freestyle Relay,Women
Germany,DEU,3,2000,Beach Volleyball,Beach Volleyball,Men
Germany,DEU,3,2000,Canoe Sprint,"Canadian Doubles, 1,000 metres",Men
Germany,DEU,1,2000,Canoe Sprint,"Canadian Singles, 1,000 metres",Men
